vx,vy,wz
5.150614139808913361e-01,5.243428014869438991e-02,4.580603274659030277e-01
5.028148881345588794e-01,-1.234018750834226102e-01,4.841342215538594340e-01
6.666239743693445075e-01,-1.157748945412085534e-01,6.610459306732842100e-01
7.079652988459623764e-01,-3.520510217381933593e-02,3.791832118971370513e-01
7.650100671020403365e-01,4.746832232487555037e-02,4.188380132003198808e-01
7.639997774554329046e-01,1.422251016718169281e-02,5.244007138411529434e-01
6.221985332863181339e-01,1.059988560947149744e-02,4.869139025690789602e-01
6.298447066796819538e-01,1.082923829708621125e-02,4.919238520226972833e-01
6.281520065031990230e-01,-4.715931612044511889e-02,4.562661386737849600e-01
6.567346058945471299e-01,-9.611121290219991342e-02,5.212816036179794832e-01
7.126360055455318587e-01,2.902794844848081285e-02,6.010218970113577752e-01
6.425234371654743315e-01,5.766108859779332796e-02,5.132575320601447944e-01
5.627792811565882625e-01,-1.912645541488886686e-02,6.223306684062150929e-01
7.128949584888845115e-01,8.544159391679148619e-02,7.526343997691020693e-01
7.330884321803642356e-01,9.638264430668082305e-02,7.241973519307438600e-01
7.376720764289557142e-01,2.259001580425558375e-02,6.844779578285711263e-01
6.077001628504482555e-01,-8.443018216644820884e-02,7.495332453860469313e-01
5.426523505893980914e-01,-9.109532899326028277e-02,7.349605935103399323e-01
5.925844610309330962e-01,5.551425025877271963e-02,7.089041930013593173e-01
5.908626303700166282e-01,-3.166975041328572854e-02,7.194943231978904175e-01
7.905666318482897914e-01,-2.282087082850626364e-02,1.102590659117082872e+00
8.433309305341438744e-01,-6.666919459949197102e-03,8.584453203150321787e-01
7.821293288265285248e-01,2.325297408862113391e-02,7.017477245879628622e-01
5.728379778612635587e-01,-3.013882628262364027e-02,8.929252286528407412e-01
6.147571714924351394e-01,-3.825447687379244371e-02,7.290584341369964472e-01
6.332091256042646776e-01,-5.812946599410480364e-02,6.576367512790577408e-01
6.256737490325239293e-01,-1.469505982685424261e-01,8.335883580071521415e-01
6.644122230281432895e-01,-2.804126416736213781e-03,8.196431892269753217e-01
6.510049827182492477e-01,4.119369932165095616e-02,7.537931351820761350e-01
6.059607994976404788e-01,-1.974768292172980610e-02,8.794833941540359801e-01
5.795843042959476499e-01,-4.136616133393576644e-02,9.450472385826581556e-01
7.272379975818964448e-01,1.259425790351706986e-01,8.882863815333004176e-01
7.093161479996964447e-01,1.042104624041894495e-01,7.446876107136330969e-01
6.851719561585694063e-01,-1.427760851453401501e-02,9.269194744417046383e-01
5.031410753118223944e-01,-1.122623087053903346e-01,8.332296615317802413e-01
6.635586380108591253e-01,2.048434653860872409e-02,8.657452881241965992e-01
7.144963130982098232e-01,4.246447622169108316e-02,8.545334743575638825e-01
5.974211178587846005e-01,-3.103163326284534215e-02,7.547878297697561134e-01
5.400196846295953756e-01,-3.154537222892687259e-02,7.521962014237363325e-01
6.157808300239044907e-01,3.011151160819522388e-02,8.593313483237865480e-01
6.352148906447062648e-01,6.770244953980530944e-02,6.978473367100493929e-01
8.191950569203163557e-01,8.260770897584855665e-02,8.348965879912200183e-01
6.783757645645069889e-01,1.905500056313139123e-02,8.565017464142232750e-01
8.012163443530329054e-01,1.808052455506121980e-02,1.041456214345584552e+00
6.557628191671822648e-01,2.465870239183254320e-02,8.235469112451347939e-01
7.639372449109722574e-01,3.309103791622297619e-02,9.415853849893359717e-01
6.494335299497238090e-01,3.222406566888481871e-02,8.301076889884697607e-01
6.418391599844610607e-01,2.272230736498263154e-02,9.679361298500683830e-01
8.349761842385416966e-01,5.879893600500467332e-02,1.190028498233205445e+00
8.537489857987670128e-01,-3.112315253410102844e-03,1.179436251624135901e+00
7.275362444935843387e-01,-1.020745928319734819e-01,1.109081691955880578e+00
7.120302080227665087e-01,-2.743775470777095465e-02,1.003315681260132042e+00
7.654750007806454537e-01,8.224081284847596651e-02,8.231279722254223330e-01
6.631664920485009773e-01,-5.165107670716609367e-03,8.610247410869538154e-01
6.415324418418796304e-01,-1.659327198342909759e-01,8.084309139208768480e-01
4.353487113149013821e-01,-5.211908748808675995e-02,9.794224948869544312e-01
7.006669517039219031e-01,3.486228446758364574e-02,9.705700085717854364e-01
6.368609781184461083e-01,1.488405040866596848e-02,8.321869097260777837e-01
7.794063604319441119e-01,-7.205879693195113567e-02,9.047003222907024078e-01
6.729011916621271405e-01,-1.080671274747320165e-01,7.540396956035346765e-01
6.129671544626422719e-01,-1.277352626704219563e-01,8.370707870131379735e-01
5.298463118880826217e-01,-8.987624856897347136e-02,9.497593064379901140e-01
5.721342113278681252e-01,1.943364553914410722e-02,6.442212673646301457e-01
5.656545642246857408e-01,1.519317450944626113e-01,7.090685992000298477e-01
5.605392013848418120e-01,-7.899115475559989608e-02,6.688004502190969536e-01
5.408318847977795496e-01,-1.599096819534042979e-01,8.077000106521066147e-01
7.810031107729620281e-01,-5.655473115398351042e-02,9.642423679570789607e-01
6.419424946269527421e-01,2.801800725524623836e-02,6.629695636943436776e-01
6.501384782997928768e-01,6.551111725327704582e-02,9.003491825830969297e-01
7.352527456230689706e-01,1.013786974771664073e-01,8.533596697235300566e-01
7.926015953065776998e-01,8.149846283990197504e-02,7.328177835819056352e-01
6.706822251218486075e-01,-9.796927132526708770e-02,7.617578245611663634e-01
6.788080716003239701e-01,-1.089136483072499079e-01,8.769607806896208002e-01
7.284766596505340974e-01,5.128561973495068815e-02,7.779429922755408677e-01
7.368158723907594077e-01,9.531506355629296157e-02,7.831241614213834135e-01
6.341756109908678329e-01,2.724196407292474309e-02,8.216573715060089267e-01
6.099771928649094788e-01,-7.667648875253117724e-02,9.252823838180578297e-01
7.264382423904041097e-01,2.449070448251654264e-02,9.301050632174574506e-01
6.655382466940820141e-01,5.112953312120972066e-02,6.997580376138249347e-01
6.602515301292034566e-01,2.748454979071025470e-02,8.095440530291548864e-01
6.356385097426584530e-01,4.469828170065427708e-02,7.778206877965061494e-01
7.068877362274078591e-01,5.331167429354383841e-02,7.523400175607833917e-01
7.738374682307928021e-01,4.561711140334605286e-02,8.119134404674942518e-01
6.280239415044049922e-01,-1.024484126881582829e-02,8.037709422078768151e-01
7.246151624141358161e-01,-6.355108193750765022e-02,1.004471560691096776e+00
6.418315710467269453e-01,-4.271192031336157324e-02,9.272270081667062236e-01
6.794368242492052623e-01,1.420769813517406277e-01,8.571619654237856434e-01
7.164008874636618174e-01,1.930836731180829158e-01,8.664040893246222064e-01
6.139148041011153190e-01,-3.887133929919478481e-02,7.697821851073357591e-01
2.792636834787648459e-01,-1.243213393331494693e-01,7.393276786168206938e-01
3.410720485729294427e-01,-5.337089104425660896e-02,8.923887519397342150e-01
5.362948283786290737e-01,2.909962265329279346e-02,9.122259632785675310e-01
7.556206091387299706e-01,8.826573313858079861e-02,1.233207055605656466e+00
8.949066748423231132e-01,1.368529429862594404e-01,1.069118677213600099e+00
9.272262879143333691e-01,1.406832227204065366e-01,8.464578301672802674e-01
5.690932461440115775e-01,3.098920003385265132e-02,7.719965528845459390e-01
5.698659918658607326e-01,-1.044540128846028204e-01,8.138827596558732003e-01
5.860399078428304431e-01,-1.048019133050858698e-01,6.533251705344707005e-01
5.972880602733692257e-01,-1.248404444796870627e-01,8.144766892144870152e-01
5.976734281267209736e-01,-8.675794080790931451e-02,9.344139615425213208e-01
5.971282800281416669e-01,1.994973085635884380e-03,7.816873837943868475e-01
5.871581842945495788e-01,2.384031259894157234e-02,8.864534660342127115e-01
5.116934443895722051e-01,-8.444312879695055341e-02,8.041209331308962760e-01
6.084985327800450650e-01,-1.157117719970389980e-01,9.680040968566767656e-01
6.951802256561164794e-01,1.390284988406433227e-02,7.777186612591032722e-01
6.527312669696456737e-01,-2.903169940688201875e-02,8.821474787728535993e-01
6.166332985123265109e-01,-1.607335159029281979e-01,7.782918069434107133e-01
6.665420946975435523e-01,-1.686839244964390833e-02,7.596397135457091387e-01
6.794238449339983221e-01,-8.388879259815229528e-02,7.726790998534629473e-01
6.544744862806466390e-01,-1.156208569326578478e-01,8.406600703934693497e-01
6.767241623399189443e-01,-8.317976609210132877e-02,9.219034774122569775e-01
6.376122657319638343e-01,-9.965487499112359038e-02,8.145614847492094190e-01
6.682510623143078643e-01,-1.156072368596309657e-01,9.084448290266212700e-01
6.729518202162274587e-01,-6.421742122108603512e-02,8.879882910608669633e-01
6.795605548263374818e-01,-1.152480023245294402e-02,8.766041040776344495e-01
6.218481143896710250e-01,-3.805320925710817953e-02,8.114054478996489683e-01
7.749601255762510466e-01,-5.882987866394281257e-02,9.670143074460064714e-01
6.615536806209033616e-01,-5.438373360641589327e-02,8.711355629253412225e-01
6.239397909728210401e-01,-1.847065942769089697e-02,8.922916371482063624e-01
6.405217316302093122e-01,5.013196980522503093e-02,8.334530808884540454e-01
7.360906264012585520e-01,7.381026099720984501e-02,8.572265283605335906e-01
6.154749709653830614e-01,-9.852849419117291896e-02,8.508709954322380975e-01
5.910512742370813699e-01,-1.069408937991377373e-01,8.937921613607148208e-01
5.866450980656793268e-01,3.077626516169894647e-02,8.343999529813106442e-01
7.243844928754707979e-01,7.487273664475072033e-02,1.006781059121555133e+00
6.195528276681829816e-01,4.669691732175845766e-02,8.454022573666863938e-01
5.543029622323251138e-01,-1.607659858561415883e-02,8.581539385561749445e-01
4.933211561475056017e-01,-2.549088630363335883e-03,7.465011494636766276e-01
5.407562892173641833e-01,4.548730075038986964e-02,8.840393904777110734e-01
6.044660849454605023e-01,6.463662575329554016e-02,8.771501866367346079e-01
6.278320908519461341e-01,-1.161856209002780360e-02,9.174322052217533940e-01
5.836153453729424623e-01,-7.450848265478070276e-02,8.507890418383544651e-01
5.770791896967818468e-01,-6.910313697925307697e-02,7.870419397691454932e-01
6.502556444414153702e-01,-1.416172951918264963e-02,7.158882533602087817e-01
6.731893303231055725e-01,1.076018000965143009e-02,6.267509414451841732e-01
7.743854351054034746e-01,-3.290238285585277839e-02,4.703287035620583034e-01
7.687807984560388608e-01,-1.343672390145023848e-02,7.606216976045815370e-02
9.419229885572200089e-01,-2.365327412181172928e-02,-3.803258636590827607e-02
9.645337204708083201e-01,-5.599920562439859167e-02,1.341519682344262387e-01
9.945401173521837279e-01,-6.845697965471539415e-02,-1.127254194056494796e-01
9.907553871552419178e-01,1.183774153118441301e-02,-3.195114549872373755e-01
7.947180299110296886e-01,5.478178665013695020e-02,-3.151728463029141447e-01
8.058575963973254597e-01,2.788098220003342939e-02,-4.194291947202936077e-01
9.602315685956919200e-01,2.601843426650005467e-02,-6.069119359360600763e-01
9.455884636223922390e-01,5.337712466336222428e-02,-6.502143195446180579e-01
6.740787450175326212e-01,7.707165536455375110e-02,-7.753901480665659207e-01
5.034681537549116070e-01,5.568789891665703456e-02,-8.088799675060389660e-01
4.307457199097846634e-01,-3.896014445238968338e-02,-6.673560311074165918e-01
5.403056389844236307e-01,-7.978315619810863457e-02,-7.630407679567677848e-01
6.900182768899133512e-01,-6.131107759715240940e-02,-7.604677565555653107e-01
6.358686466169276574e-01,9.176606960498458199e-02,-6.725516750430216018e-01
5.444832634727925225e-01,9.372464295811695767e-02,-8.208643547350753522e-01
5.250986421132292081e-01,6.148707014580693381e-02,-8.080061086387828606e-01
5.849488503825039931e-01,-4.660122096257811319e-02,-8.081380177636658946e-01
5.331354014006269848e-01,-5.873037802500955668e-02,-7.137117297509895097e-01
5.239897655513597874e-01,2.802768737420274769e-03,-7.291706718301100842e-01
3.462491535496023398e-01,1.002259011438416114e-01,-6.873108530934861626e-01
3.678239347193936748e-01,1.342925107100934046e-02,-9.169499109931291692e-01
6.276099022659322735e-01,-2.435188312185731507e-01,-1.142155746872717037e+00
4.235010861827178119e-01,-1.854235259490392695e-01,-6.239630409738521344e-01
3.929315536208977111e-01,7.821515174911664037e-02,-4.875691703994375903e-01
2.257647687789707813e-01,2.075998700012172682e-01,-4.937184530175977026e-01
1.521919360452664849e-01,5.716601216517679107e-02,-5.895165750098316781e-01
4.961171418567910107e-01,-1.279515436587901345e-01,-1.313089545699876126e+00
5.895660737815939800e-01,-1.766667440867425720e-01,-1.115126258465884757e+00
5.858070495414773315e-01,-8.512500779388160188e-02,-1.037039587008457442e+00
7.365733311081116286e-01,-3.872843273830931660e-02,-8.138962400535763031e-01
5.160714508373692722e-01,1.192498237615709639e-01,-7.235395797212449409e-01
1.194128636250808423e-01,1.671203582246527097e-01,-9.539031234111643442e-01
5.864612685287470817e-03,8.703226782090879576e-02,-9.436751887846297482e-01
4.047147166717321998e-01,-8.050853554762631148e-02,-1.344801468426666702e+00
7.899847745372498009e-01,-1.359535649760169329e-01,-1.593223591974466835e+00
7.391501676761169648e-01,-3.503190549571709445e-02,-1.163647862602186889e+00
6.329275606483114602e-01,1.260475629317207025e-01,-7.561821855388114466e-01
5.314354268867883535e-01,1.402529429564910723e-01,-1.149178328559035567e+00
4.646504193561224461e-01,2.384600292751809514e-03,-9.679317497635027134e-01
4.941968691045852680e-01,-9.095822530861937677e-03,-8.448305550480852411e-01
3.724297392832383591e-01,1.303337917578472338e-01,-8.533262728423773869e-01
4.401239083744795666e-01,4.979942643778775824e-02,-1.166012606736370083e+00
5.205823858435733031e-01,-2.718695049615669004e-02,-1.276814153989647593e+00
6.025813409376807872e-01,-6.905518755211509374e-02,-1.343088933007584584e+00
6.349468188300094740e-01,-1.303663705528668448e-01,-1.233650934453860204e+00
6.805339521300449723e-01,-2.130888940400068599e-01,-9.421140127276408371e-01
6.342420167261881847e-01,-8.681441569523875787e-03,-5.681597798850135383e-01
4.701202440103713909e-01,1.639784279402074219e-01,-6.820166952192697751e-01
5.408529780212134597e-01,5.885317238360360248e-02,-7.792174091121635282e-01
7.074858105313213130e-01,-6.741204541276507589e-02,-8.263220282533071392e-01
6.141381708023108121e-01,2.434403562392109532e-02,-5.826936577490071656e-01
6.465531826058970033e-01,6.201565369388863797e-02,-5.128323233165610340e-01
7.057858227804066908e-01,-9.214360274908721393e-02,-6.251356698663881328e-01
7.035775780878391616e-01,-2.442384419033814813e-02,-6.536210471177751336e-01
6.445024834342486519e-01,1.375566809167867444e-01,-8.026474905889968703e-01
5.833862463579205793e-01,1.017164890505569130e-01,-8.237644080965951243e-01
5.503344404981157512e-01,1.793976259374475274e-02,-7.323125278460256293e-01
6.632780908192545954e-01,-3.260450132333386764e-02,-7.278070711712208984e-01
7.531615635712961554e-01,-1.237189765925942875e-01,-7.387496257220583784e-01
8.012228971985210224e-01,4.667910987161960623e-02,-6.653633981296204203e-01
8.119056711537767645e-01,1.133169310337470426e-01,-6.953865457996699639e-01
8.116200325546220062e-01,-9.416323186703726145e-03,-6.124659981044798807e-01
7.488745578639816047e-01,-4.880826540909150718e-02,-7.558642250423825981e-01
7.548979012724218451e-01,-3.637411792351000206e-02,-6.033158832482846679e-01
7.612116199235419156e-01,-4.780559965919635446e-02,-5.595966799094213018e-01
7.673133934172080561e-01,7.453099243664447482e-03,-5.586805112744143154e-01
6.916158762496982249e-01,1.623411526004844840e-01,-7.168546253538491397e-01
5.450875658449875205e-01,1.516315645787603694e-01,-7.375930825462182483e-01
6.570224617175944859e-01,1.926933238963926889e-02,-6.216957649853759316e-01
6.826481531248402845e-01,-6.278582143101169022e-02,-6.410449524518500031e-01
6.594115862567306863e-01,-2.575935353013724533e-02,-6.091290145601729877e-01
6.801438273431442694e-01,-1.198527093430689326e-02,-5.665527042046232253e-01
8.480346231031701265e-01,-2.082909316874789838e-03,-7.741103382587164461e-01
7.321467588669506865e-01,-2.817724704197967483e-03,-6.893867949500214198e-01
6.351156268105280223e-01,-7.200005531378906795e-03,-6.337160207583136806e-01
6.992123502881510966e-01,-3.441014519616733547e-02,-5.085583599852370185e-01
8.383048538476369771e-01,-7.110904185734685801e-02,-7.773085787450265682e-01
8.440949456079044344e-01,-5.952247785050340800e-02,-7.433937278599700438e-01
