e_vx,e_vy,e_wz,vx,vy,vz,ax,ay,az,qd1,qd3
0.0435992,0.00867513,-0.689528,0.527925,0.0230726,0.00183301,-0.00845705,0.00755864,-0.410421,7.41119,4.89893
0.0502959,-0.00208617,-0.682844,0.593223,0.00134335,0.00186989,-0.00845705,0.00755864,-0.426092,7.41119,4.77331
0.0618002,0.0528671,-0.551622,0.618449,-0.0124839,0.00189238,-0.00845705,0.00755864,-0.410907,5.92886,4.1201
-0.0671549,0.0871368,-0.6608,0.595648,0.0499961,0.00179625,-0.00845705,0.00755864,-0.469413,7.41119,5.02454
-0.0273748,-0.00598794,-0.657358,0.509147,0.0818539,0.00174273,-0.00845705,0.00755864,-0.410648,7.66242,5.15015
0.0419704,-0.0295418,-0.668738,0.543026,-0.0030139,0.00187348,-0.00845705,0.00755864,-0.406858,7.41119,4.89893
-0.0309201,0.0218794,-0.637485,0.594331,-0.0403268,0.00193316,-0.00845705,0.00755864,-0.402935,7.28558,5.15015
-0.0890581,0.010746,-0.704132,0.538187,0.00542587,0.00186039,-0.00845705,0.00755864,-0.406969,7.53681,4.89893
0.093447,-0.00550691,-0.681655,0.465696,0.000214079,0.00186394,-0.00845705,0.00755864,-0.428041,6.12991,3.81858
0.0573415,0.00896704,-0.718318,0.549122,-0.0141337,0.00189072,-0.00845705,0.00755864,-0.430541,7.28558,4.77331
-0.00917838,0.0211182,-0.726039,0.608624,-0.00288567,0.00187723,-0.00845705,0.00755864,-0.453075,7.53681,4.89893
-0.102464,0.0419678,-0.725821,0.572223,0.00974671,0.00185589,-0.00845705,0.00755864,-0.457562,7.91365,5.02454
-0.0716592,-0.0139097,-0.716639,0.478253,0.031692,0.00181695,-0.00845705,0.00755864,-0.428519,7.66242,4.77331
-0.0258711,0.00036812,-0.70046,0.470353,-0.0180663,0.00189195,-0.00845705,0.00755864,-0.429525,7.41119,5.02454
0.0413962,0.032875,-0.621514,0.510764,-0.0102567,0.00188253,-0.00845705,0.00755864,-0.458487,6.02945,4.01963
0.0114657,0.00689512,-0.711971,0.514058,0.0226942,0.00183275,-0.00845705,0.00755864,-0.406817,7.53681,5.15015
0.0198679,0.00590195,-0.695,0.570516,0.000152997,0.00187033,-0.00845705,0.00755864,-0.465524,7.66242,4.77331
-0.013154,0.0347003,-0.689481,0.58595,-0.00423937,0.00187792,-0.00845705,0.00755864,-0.397312,7.15997,4.77331
-0.0157989,0.0187248,-0.721897,0.542007,0.022674,0.00183446,-0.00845705,0.00755864,-0.437404,7.66242,4.89893
-0.00502684,-0.0355015,-0.711561,0.544582,0.0115304,0.00185152,-0.00845705,0.00755864,-0.436018,7.53681,5.02454
0.0113129,0.00254139,-0.628474,0.556871,-0.0447349,0.0019376,-0.00845705,0.00755864,-0.448698,6.02945,4.01963
-0.0350136,0.0035712,-0.629651,0.511912,-0.00730009,0.00187811,-0.00845705,0.00755864,-0.459336,7.53681,5.15015
0.0448624,0.0140519,-0.661551,0.526519,-0.00707425,0.00187865,-0.00845705,0.00755864,-0.385346,7.41119,4.89893
0.0142646,0.0264929,-0.701407,0.591849,0.00297002,0.00186734,-0.00845705,0.00755864,-0.396232,7.41119,5.02454
0.0345412,0.0249875,-0.690764,0.586235,0.0147861,0.00184909,-0.00845705,0.00755864,-0.446797,7.53681,5.02454
0.0131577,0.0159106,-0.695783,0.609846,0.0155215,0.00184939,-0.00845705,0.00755864,-0.426485,7.53681,4.89893
0.0604652,0.0116427,-0.585958,0.595109,0.00657847,0.00186207,-0.00845705,0.00755864,-0.424781,6.12991,4.01963
0.021142,0.0201338,-0.740338,0.591606,0.00749188,0.00186047,-0.00845705,0.00755864,-0.462183,7.53681,5.02454
0.0569919,-0.000244316,-0.747469,0.597757,0.00995118,0.00185711,-0.00845705,0.00755864,-0.477669,7.53681,4.77331
0.0256819,-0.00404127,-0.71046,0.632602,-0.00895653,0.00188788,-0.00845705,0.00755864,-0.468343,7.66242,4.89893
0.0225806,0.0326325,-0.666104,0.625609,-0.0146052,0.00189603,-0.00845705,0.00755864,-0.448047,7.41119,4.89893
0.0590656,0.000922056,-0.713149,0.608342,0.0205772,0.00184163,-0.00845705,0.00755864,-0.419219,7.66242,4.6477
0.0641499,0.00473286,-0.644584,0.643074,-0.00554976,0.00188335,-0.00845705,0.00755864,-0.419247,7.41119,5.02454
-0.0709194,0.0197287,-0.65496,0.659238,-0.00639336,0.0018856,-0.00845705,0.00755864,-0.408964,7.53681,4.89893
-0.000765965,0.00633787,-0.731811,0.541174,0.00941331,0.00185453,-0.00845705,0.00755864,-0.428485,7.66242,5.02454
0.0343383,0.00658769,-0.747077,0.563131,-0.00286745,0.00187447,-0.00845705,0.00755864,-0.458137,7.78803,4.89893
-0.0692398,0.0528466,-0.787858,0.603881,-0.00407069,0.00187875,-0.00845705,0.00755864,-0.448986,7.66242,4.77331
0.00777197,0.00639764,-0.77013,0.51241,0.0419074,0.00180351,-0.00845705,0.00755864,-0.499352,6.23038,3.81858
-0.0593064,-0.0238028,-0.789689,0.488213,0.00178432,0.00186291,-0.00845705,0.00755864,-0.525871,7.78803,4.77331
-0.112497,0.0396127,-0.79385,0.486839,-0.0320876,0.0019142,-0.00845705,0.00755864,-0.49363,8.16488,5.02454
-0.112152,0.00883512,-0.784599,0.445611,0.0257865,0.00182395,-0.00845705,0.00755864,-0.494094,8.4161,5.52699
0.070753,-0.0859207,-0.881088,0.466973,0.00842482,0.00185156,-0.00845705,0.00755864,-0.541239,9.92346,6.78313
0.0312208,-0.0727272,-0.875542,0.725929,-0.0831284,0.00200599,-0.00845705,0.00755864,-0.685483,10.6771,7.41119
0.153081,0.00159923,-0.361423,0.801456,-0.0993616,0.00203515,-0.00845705,0.00755864,-0.600701,8.34066,5.92886
0.0302587,0.0200042,-0.750551,0.889094,-0.0165156,0.00191477,-0.00845705,0.00755864,-0.253135,10.4259,7.78803
0.0300136,-0.0177415,-0.677282,0.876573,0.00050985,0.00188819,-0.00845705,0.00755864,-0.482984,10.5515,7.91365
-0.0435491,0.0257199,-0.6832,0.881679,-0.0301662,0.00193503,-0.00845705,0.00755864,-0.432656,10.5515,7.91365
-0.15778,0.0512314,-0.641683,0.806574,0.00566926,0.00187616,-0.00845705,0.00755864,-0.42892,10.1747,8.03926
-0.0402945,-0.0503437,-0.601607,0.660943,0.0394588,0.00181616,-0.00845705,0.00755864,-0.437357,10.4259,7.91365
0.126224,-0.0917713,-0.65931,0.742608,-0.0464954,0.00195143,-0.00845705,0.00755864,-0.406772,8.44113,6.23038
-0.00211188,0.0370247,-0.632152,0.815726,-0.110154,0.00205238,-0.00845705,0.00755864,-0.432672,10.8028,8.29049
0.0263399,0.0750715,-0.623225,0.831588,0.0010521,0.00188467,-0.00845705,0.00755864,-0.386795,10.4259,8.03926
0.024407,0.0153051,-0.429763,0.859503,0.0627669,0.00179274,-0.00845705,0.00755864,-0.391014,10.4259,8.54172
-0.0419364,0.0294488,-0.493843,0.892686,0.0193985,0.00186051,-0.00845705,0.00755864,-0.272057,10.4259,8.66733
0.0302337,-0.0241193,-0.479723,0.835658,0.0207793,0.00185499,-0.00845705,0.00755864,-0.323766,10.8028,8.79294
0.264102,-0.0347384,-0.502159,0.911186,-0.0301313,0.00193675,-0.00845705,0.00755864,-0.294755,9.74756,8.03926
0.101147,0.131943,-0.387204,1.10444,-0.0499264,0.00197839,-0.00845705,0.00755864,-0.324425,11.6821,10.0491
0.0319835,0.146972,-0.203993,1.12983,0.115112,0.0017296,-0.00845705,0.00755864,-0.22787,12.0589,11.054
-0.0420989,0.0693855,-0.271896,1.1317,0.164898,0.00165421,-0.00845705,0.00755864,-0.137649,11.6821,10.5515
-0.169473,0.00481026,-0.202588,1.04332,0.0968988,0.00175203,-0.00845705,0.00755864,-0.158145,11.5564,10.6771
-0.151712,0.000464362,-0.133747,0.869163,0.0173573,0.0018622,-0.00845705,0.00755864,-0.145961,11.4308,10.9284
0.182441,-0.00520468,-0.104698,0.823792,0.00523446,0.00187786,-0.00845705,0.00755864,-0.110739,8.74265,8.44113
0.097784,-0.00284559,-0.0680744,0.979408,0.00204841,0.00189204,-0.00845705,0.00755864,-0.0959521,11.1796,10.6771
0.0653088,-0.0408701,-0.0197685,1.08995,0.00387548,0.00189592,-0.00845705,0.00755864,-0.0475292,11.1796,10.9284
0.128365,0.0194768,-0.13893,1.10523,-0.0323139,0.00195173,-0.00845705,0.00755864,-0.0159823,11.3052,11.054
0.0637966,0.0347946,-0.148991,1.17278,0.00942672,0.00189248,-0.00845705,0.00755864,-0.0415336,11.1796,11.3052
-0.0287695,0.0475332,0.0117039,1.14597,0.0435425,0.00183912,-0.00845705,0.00755864,-0.147653,11.054,10.6771
0.109742,-0.0826017,0.0334797,1.02367,0.0556922,0.00181334,-0.00845705,0.00755864,0.0181074,9.14464,9.04417
0.111717,-0.0509892,-0.0599829,1.00751,-0.0747014,0.00201014,-0.00845705,0.00755864,0.0375043,8.84311,8.84311
0.0928976,0.0149298,0.00959393,0.973704,-0.0843308,0.00202271,-0.00845705,0.00755864,-0.0445813,8.84311,8.84311
0.0662552,0.0187726,0.00944632,0.940819,-0.0193898,0.00192224,-0.00845705,0.00755864,0.019411,8.74265,8.74265
0.0947126,0.010108,-0.0509765,0.905585,0.0258998,0.00185143,-0.00845705,0.00755864,0.01087,8.84311,8.84311
-0.0578471,-0.0321032,0.0764723,0.932384,0.0178636,0.00186523,-0.00845705,0.00755864,-0.0497118,11.054,10.9284
0.024341,-0.0564826,-0.0213437,0.932008,-0.0249228,0.0019301,-0.00845705,0.00755864,0.0805555,10.9284,11.054
0.0661964,-0.0362123,0.162912,0.997745,-0.0620506,0.00199036,-0.00845705,0.00755864,0.0494177,10.5515,11.3052
0.000419657,0.0522556,0.140158,1.05051,-0.0664347,0.00200019,-0.00845705,0.00755864,0.112161,10.6771,11.6821
-0.0248756,0.0292182,0.230108,1.01689,0.0190008,0.00186859,-0.00845705,0.00755864,0.0687533,10.6771,11.6821
0.0759172,-0.0568022,0.383344,0.994174,0.0353269,0.00184246,-0.00845705,0.00755864,0.208127,8.13973,9.74756
-0.0725828,-0.0475868,0.471885,0.955034,-0.0548493,0.00197687,-0.00845705,0.00755864,0.295755,10.3003,12.1845
0.0145242,0.0266773,0.502951,0.911339,-0.0685895,0.00199509,-0.00845705,0.00755864,0.328114,10.0491,11.9333
0.145301,0.114663,0.524609,0.974585,0.00150294,0.00189258,-0.00845705,0.00755864,0.374303,10.0491,12.1845
0.221015,0.169282,0.572948,1.13565,0.111062,0.0017361,-0.00845705,0.00755864,0.383867,9.79785,12.3101
0.0588071,0.0291863,0.568791,1.2907,0.193123,0.00162096,-0.00845705,0.00755864,0.426997,9.92346,12.4357
-0.138569,-0.0896639,0.635473,1.22726,0.0736347,0.00179837,-0.00845705,0.00755864,0.424995,7.93867,10.0491
-0.141752,-0.0781468,0.589829,0.920803,-0.0774301,0.00200906,-0.00845705,0.00755864,0.662634,9.92346,12.5613
-0.0405119,0.0544483,0.57593,0.818429,-0.112951,0.00205678,-0.00845705,0.00755864,0.46523,9.67224,12.8126
0.0422567,0.0310095,0.642252,0.87997,0.0146845,0.0018669,-0.00845705,0.00755864,0.407731,9.92346,12.687
0.0402166,0.0330792,0.670834,1.00531,0.0321639,0.00184792,-0.00845705,0.00755864,0.482981,9.79785,12.5613
-0.0966072,0.0233987,0.610098,1.04768,0.035437,0.00184551,-0.00845705,0.00755864,0.494426,9.67224,12.3101
0.0247993,-0.0503996,0.646222,0.920406,0.0256897,0.00185264,-0.00845705,0.00755864,0.44731,7.83821,10.0491
0.126451,-0.0358821,0.672049,0.876071,-0.0544333,0.0019715,-0.00845705,0.00755864,0.477449,8.03926,9.94849
0.0988765,0.0518151,0.720574,0.953185,-0.0537105,0.00197504,-0.00845705,0.00755864,0.50475,9.54662,12.4357
0.0496929,0.0948448,0.604848,1.0619,0.0313958,0.00185249,-0.00845705,0.00755864,0.512991,9.67224,12.3101
0.0350516,0.103413,0.64532,1.07206,0.0970411,0.00175354,-0.00845705,0.00755864,0.442604,9.42101,12.3101
-0.0146651,-0.0337216,0.696163,1.06399,0.123423,0.00171304,-0.00845705,0.00755864,0.464993,9.67224,12.5613
-0.0951302,-0.0987432,0.683595,1.02809,-0.00674883,0.00190831,-0.00845705,0.00755864,0.519114,10.3003,13.4406
0.111862,0.038876,0.611195,0.950472,-0.107647,0.00205668,-0.00845705,0.00755864,0.482233,7.83821,10.1495
0.0674415,0.0321755,0.698783,0.969229,0.0041757,0.00188821,-0.00845705,0.00755864,0.444486,9.42101,12.3101
0.0648744,-0.0232979,0.71188,1.03893,0.0267451,0.00185816,-0.00845705,0.00755864,0.488616,9.92346,12.5613
-0.0433871,-0.0922241,0.740344,1.09024,-0.0213374,0.00193418,-0.00845705,0.00755864,0.54912,9.67224,12.4357
-0.0405654,-0.0931892,0.739966,0.990641,-0.106791,0.0020578,-0.00845705,0.00755864,0.551214,9.79785,12.687
-0.0428789,-0.00332841,0.653311,0.946764,-0.136813,0.00210069,-0.00845705,0.00755864,0.561753,9.67224,12.3101
0.0509393,-0.0338155,0.689745,0.910968,-0.058429,0.00197965,-0.00845705,0.00755864,0.513563,8.03926,10.25
-0.0305628,-0.0261326,0.703625,0.900489,-0.0543359,0.00197282,-0.00845705,0.00755864,0.505732,9.67224,12.4357
0.0200509,0.025579,0.636165,0.92342,-0.0461527,0.00196178,-0.00845705,0.00755864,0.520967,10.0491,12.9382
0.0105875,0.0283658,0.711034,1.00411,0.00812577,0.00188431,-0.00845705,0.00755864,0.45708,9.92346,13.0638
-0.0021867,-0.0345367,0.63028,1.02861,0.0248874,0.00186036,-0.00845705,0.00755864,0.495246,9.67224,11.9333
-0.0131456,-0.0841089,0.679479,0.996604,-0.0332696,0.00194664,-0.00845705,0.00755864,0.499897,9.67224,12.5613
0.115545,-0.0361604,0.623379,0.978617,-0.100616,0.00204771,-0.00845705,0.00755864,0.469359,7.93867,10.25
-0.0461235,-0.00316915,0.634882,0.993412,-0.0695382,0.00200146,-0.00845705,0.00755864,0.464307,9.92346,12.687
-0.0269424,0.0261527,0.668108,0.949698,-0.0290971,0.0019375,-0.00845705,0.00755864,0.431322,9.92346,12.4357
-0.0366762,0.000681172,0.691086,0.950894,0.0124862,0.0018745,-0.00845705,0.00755864,0.491656,9.67224,12.687
-0.146281,-0.00499903,0.565737,0.943611,-0.00204495,0.0018961,-0.00845705,0.00755864,0.491686,9.92346,12.3101
-0.135983,-0.00947694,0.614976,0.830232,-0.0116604,0.00190387,-0.00845705,0.00755864,0.419371,10.0491,12.9382
0.158856,-0.0271771,0.852718,0.81818,-0.0146422,0.00190766,-0.00845705,0.00755864,0.462493,7.93867,10.0491
0.0449801,0.100396,0.842556,0.96878,-0.0368873,0.00195046,-0.00845705,0.00755864,0.679422,9.54662,12.9382
0.0684681,0.095153,0.688956,1.02513,0.0831965,0.00177172,-0.00845705,0.00755864,0.626059,9.16978,12.1845
0.112467,0.0817128,0.833367,1.0643,0.111312,0.00173143,-0.00845705,0.00755864,0.514299,9.67224,13.0638
0.0118545,0.0848601,0.787681,1.16331,0.109471,0.00174017,-0.00845705,0.00755864,0.627478,9.2954,12.9382
-0.0640744,-0.0646909,0.701302,1.10661,0.109219,0.00173715,-0.00845705,0.00755864,0.60328,9.2954,12.5613
0.0971202,-0.00345478,0.866351,0.988835,-0.0425073,0.00196019,-0.00845705,0.00755864,0.518337,7.53681,10.3505
0.00253627,0.0129293,0.867599,0.992114,-0.017989,0.0019232,-0.00845705,0.00755864,0.702013,9.2954,12.8126
-0.0509528,0.0371899,0.865675,0.986902,0.000551893,0.00189476,-0.00845705,0.00755864,0.638988,9.54662,13.4406
0.0273227,0.0509883,1.01537,0.951793,0.0306574,0.00184699,-0.00845705,0.00755864,0.615448,9.42101,13.1894
0.0114772,0.00875982,0.948852,1.00938,0.0550189,0.00181351,-0.00845705,0.00755864,0.781011,9.2954,13.4406
0.000391977,0.00508751,1.0664,1.02395,0.0204316,0.00186684,-0.00845705,0.00755864,0.713932,9.2954,13.5663
0.089122,0.0164532,1.05404,1.01953,0.00495763,0.00189004,-0.00845705,0.00755864,0.795123,7.63727,11.2549
0.0194192,0.0270397,1.09754,1.04278,0.0127243,0.00187966,-0.00845705,0.00755864,0.901491,9.42101,13.8175
0.0385194,0.0451377,1.01878,1.05468,0.0241701,0.00186302,-0.00845705,0.00755864,0.858925,9.42101,13.8175
0.0219616,0.0565317,1.06743,1.0819,0.0464,0.00183094,-0.00845705,0.00755864,0.776612,9.42101,13.8175
0.00728244,0.0468151,0.885202,1.08374,0.0648015,0.00180314,-0.00845705,0.00755864,0.815929,9.2954,13.9431
-0.0895151,0.0385681,1.03056,1.0721,0.0616579,0.00180721,-0.00845705,0.00755864,0.630471,9.42101,13.315
-0.0604547,-0.0685808,1.03261,0.958315,0.0491421,0.00181935,-0.00845705,0.00755864,0.782956,7.53681,11.054
-0.0825926,-0.0524921,0.934559,0.843499,-0.0647691,0.00198521,-0.00845705,0.00755864,0.826009,9.54662,14.0687
0.10232,-0.0397091,1.13134,0.853224,-0.0808408,0.00201017,-0.00845705,0.00755864,0.741948,9.16978,13.5663
0.0142455,0.00331678,0.976214,1.02221,-0.0692149,0.0020027,-0.00845705,0.00755864,0.894974,9.2954,13.6919
-0.0225081,-0.037162,1.01925,1.02473,-0.0262088,0.00193763,-0.00845705,0.00755864,0.726925,9.2954,13.8175
-0.0896978,-0.101656,1.02318,0.996763,-0.0514097,0.00197417,-0.00845705,0.00755864,0.729039,9.16978,13.315
-0.0172373,-0.13019,0.992596,0.900611,-0.12418,0.00207876,-0.00845705,0.00755864,0.753168,7.63727,11.1545
0.0188821,-0.044844,0.873414,0.840493,-0.169844,0.0021444,-0.00845705,0.00755864,0.757206,9.16978,13.0638
-0.0596873,0.00919528,0.966578,0.922722,-0.116437,0.00206834,-0.00845705,0.00755864,0.723791,9.42101,13.9431
-0.0424439,-0.0380051,0.977568,0.905584,-0.0367097,0.00194639,-0.00845705,0.00755864,0.719383,9.42101,13.6919
0.0838263,0.0235023,1.05632,0.916404,-0.0542837,0.00197369,-0.00845705,0.00755864,0.73519,9.2954,13.9431
0.199291,0.0192484,1.09842,1.04491,0.00246463,0.00189535,-0.00845705,0.00755864,0.785433,9.2954,13.8175
0.102598,0.0211079,0.576138,1.23249,0.0153442,0.00188709,-0.00845705,0.00755864,0.823912,7.53681,11.2549
-0.0294587,-0.0291518,0.957247,1.21127,0.012644,0.00188991,-0.00845705,0.00755864,0.677104,9.54662,13.8175
-0.0347713,-0.0499629,1.12514,1.11876,-0.0326379,0.00195303,-0.00845705,0.00755864,0.755099,9.42101,14.1943
-0.109391,-0.0648085,1.06901,1.05209,-0.067176,0.00200141,-0.00845705,0.00755864,0.844701,9.16978,13.5663
-0.0308689,0.0893546,1.05387,0.916098,-0.093383,0.00203298,-0.00845705,0.00755864,0.810104,9.67224,14.1943
0.186418,0.162492,0.951318,0.939007,0.049297,0.00181795,-0.00845705,0.00755864,0.839451,9.92346,14.3199
0.165995,0.187262,0.839227,1.19613,0.176967,0.00163978,-0.00845705,0.00755864,0.773498,7.53681,11.4558
-0.0317901,0.0987791,1.0013,1.25709,0.221045,0.00157659,-0.00845705,0.00755864,0.839692,9.42101,14.1943
-0.0759974,-0.126196,1.08494,1.15809,0.165642,0.00165466,-0.00845705,0.00755864,0.783578,9.67224,14.4455
-0.226565,-0.0499816,1.10994,1.05755,-0.0780434,0.00201822,-0.00845705,0.00755864,0.830354,9.04417,13.9431
0.0188747,0.0126445,1.08473,0.807349,-0.0822762,0.00200959,-0.00845705,0.00755864,0.824892,9.42101,14.3199
0.0825608,0.0991069,1.18677,0.938471,-0.0215965,0.00192544,-0.00845705,0.00755864,0.892843,9.04417,13.9431
0.0669748,0.0664982,1.01731,1.04752,0.08776,0.00176614,-0.00845705,0.00755864,0.917176,7.33575,11.5564
-0.0484534,0.00177938,1.11239,1.05439,0.0829341,0.00177387,-0.00845705,0.00755864,0.8992,9.2954,14.1943
-0.0242213,-0.0217938,1.23531,1.00382,0.0239038,0.00186036,-0.00845705,0.00755864,0.866391,9.42101,14.4455
-0.0113001,0.0275944,1.17215,0.999599,-0.0186145,0.0019246,-0.00845705,0.00755864,0.965655,9.42101,14.3199
-0.00878761,0.0331614,1.19473,1.0023,0.015355,0.00187324,-0.00845705,0.00755864,0.923504,9.16978,14.4455
-0.198341,0.00528466,1.03746,1.00593,0.0333621,0.00184614,-0.00845705,0.00755864,0.912356,9.16978,14.4455
0.0275266,-0.000535941,1.12116,0.820753,0.0108175,0.0018692,-0.00845705,0.00755864,0.756727,7.33575,10.8529
0.18118,0.0398034,1.35443,0.840525,-0.00407381,0.00189298,-0.00845705,0.00755864,0.860823,9.2954,14.3199
0.0635837,0.0448881,0.979991,1.11885,0.0359374,0.00184903,-0.00845705,0.00755864,1.13879,9.2954,14.3199
-0.0158047,0.0252915,0.932504,1.1599,0.0506536,0.00182918,-0.00845705,0.00755864,0.798598,9.04417,14.3199
0.0039618,0.00744796,1.09813,1.10842,0.0356809,0.00184879,-0.00845705,0.00755864,0.677758,9.2954,14.1943
-0.254893,-0.0766199,1.06931,1.08647,0.013418,0.00188124,-0.00845705,0.00755864,0.792383,9.16978,14.3199
0.0641968,-0.0611262,1.22818,0.813612,-0.0792595,0.00200539,-0.00845705,0.00755864,0.767989,7.43622,11.2549
-0.0705148,0.033679,1.01951,0.875993,-0.0861727,0.00201963,-0.00845705,0.00755864,0.951534,9.2954,14.0687
0.122584,0.0686564,1.18275,0.864168,-0.0062416,0.00189769,-0.00845705,0.00755864,0.822275,9.16978,14.0687
0.0765885,0.0759181,1.2506,1.06504,0.0643367,0.00180272,-0.00845705,0.00755864,0.938878,9.04417,14.4455
-0.100459,-0.058603,0.938333,1.13359,0.0935663,0.00176251,-0.00845705,0.00755864,0.977546,9.16978,14.3199
0.0528638,0.00441714,1.24763,1.00755,-0.0340578,0.0019485,-0.00845705,0.00755864,0.721692,9.16978,14.0687
0.160699,-0.00661609,0.947301,1.06259,-0.0104333,0.00191598,-0.00845705,0.00755864,0.93154,7.53681,11.3554
-0.0512908,-0.012249,1.062,1.15709,-0.0123334,0.00192454,-0.00845705,0.00755864,0.890967,9.54662,14.1943
0.108381,-0.0101279,1.16015,1.06661,-0.0243104,0.00193726,-0.00845705,0.00755864,0.840842,9.42101,14.3199
-0.0798194,-0.0509239,1.04296,1.16336,-0.0231107,0.00194126,-0.00845705,0.00755864,0.876806,9.16978,14.1943
0.00921752,-0.0619067,1.15905,1.0452,-0.0651891,0.00199798,-0.00845705,0.00755864,0.829054,9.16978,14.0687
-0.0819482,-0.0347598,1.05585,1.03942,-0.0882248,0.00203257,-0.00845705,0.00755864,0.868352,9.42101,14.0687
-0.06996,-0.00879753,1.11051,0.946342,-0.0713039,0.00200131,-0.00845705,0.00755864,0.793533,7.43622,11.5564
0.0832207,0.0199447,1.14985,0.834172,-0.0315795,0.00193431,-0.00845705,0.00755864,0.87029,7.53681,11.3554
-0.0352198,-0.00563655,1.08423,0.912879,0.00653414,0.00188124,-0.00845705,0.00755864,0.888444,9.16978,14.0687
0.0515204,-0.0153739,1.14913,0.925162,-0.00737186,0.00190307,-0.00845705,0.00755864,0.839024,9.16978,14.1943
0.102426,0.0921803,1.19874,1.02064,-0.0212411,0.00192985,-0.00845705,0.00755864,0.87745,9.67224,14.6968
-0.00404759,0.0554644,1.05747,1.13991,0.0801046,0.00178331,-0.00845705,0.00755864,0.930569,9.04417,14.3199
-0.150596,-0.104963,1.20542,1.10652,0.0761122,0.00178735,-0.00845705,0.00755864,0.825045,9.79785,14.6968
0.124384,-0.0486109,1.10773,0.95185,-0.085565,0.00202327,-0.00845705,0.00755864,0.953341,7.13482,10.9534
-0.000114542,-0.00521762,1.07812,1.02683,-0.0747629,0.00201139,-0.00845705,0.00755864,0.979068,9.2954,14.3199
-0.012746,0.0116921,1.05476,1.02245,-0.0378745,0.00195518,-0.00845705,0.00755864,0.81916,9.67224,14.5712
0.0244169,-0.0241917,1.05528,1.02363,-0.00592829,0.0019068,-0.00845705,0.00755864,0.774695,9.2954,14.4455
0.00486197,-0.0479721,1.20081,1.05472,-0.0303404,0.0019457,-0.00845705,0.00755864,0.742872,9.2954,14.4455
0.00680115,0.025239,1.14879,1.05212,-0.0623107,0.00199403,-0.00845705,0.00755864,0.878174,9.54662,14.3199
-0.000467432,0.00187746,0.961174,1.05095,-0.00204139,0.00190255,-0.00845705,0.00755864,0.881768,7.53681,11.5564
0.0115637,-0.0724721,1.13895,0.990851,-0.00266076,0.00189987,-0.00845705,0.00755864,0.85714,9.67224,14.3199
0.0520345,0.0356036,1.16077,1.03087,-0.07868,0.00201758,-0.00845705,0.00755864,0.895314,9.2954,14.3199
